DEPTH,BIT,BVOL,CAL,CNCF,CVOL,DT,GR,PE,RD,RMSL,RS,SPBD,SPD,TTEN,ZCOR,ZDEN
114.53,12.25,108.123,17.797,61.072,60.506,55.866,60.646,14.057,0.078,1.978,0.034,85.632,8.013,2132.942,0.002,2.469
114.61,12.25,108.114,17.798,53.443,60.501,55.885,62.86,11.864,0.068,1.978,0.032,85.527,8.002,2126.792,0.126,2.493
114.68,12.25,108.104,17.798,50.504,60.495,55.902,63.85,11.169,0.062,1.978,0.032,85.436,7.996,2119.633,0.043,2.425
114.76,12.25,108.094,17.798,53.568,60.488,55.917,63.133,10.496,0.059,1.977,0.032,85.362,7.997,2111.247,-0.015,2.376
114.83,12.25,108.084,17.798,62.201,60.481,55.919,62.026,9.937,0.058,1.977,0.032,85.306,8.005,2100.791,0.01,2.367
114.91,12.25,108.073,17.798,67.208,60.475,55.894,62.274,9.043,0.058,1.977,0.032,85.269,8.021,2088.754,0.063,2.381
114.99,12.25,108.063,17.798,64.399,60.468,55.853,64.043,9.24,0.057,1.977,0.032,85.251,8.04,2076.909,0.028,2.373
115.06,12.25,108.052,17.799,58.979,60.461,55.818,65.342,9.508,0.057,1.978,0.032,85.253,8.059,2067.208,0.054,2.369
115.14,12.25,108.042,17.799,55.935,60.454,55.798,65.257,9.801,0.057,1.978,0.032,85.274,8.073,2061.109,0.051,2.363
115.21,12.25,108.032,17.799,57.059,60.447,55.788,64.134,9.81,0.059,1.978,0.032,85.313,8.082,2058.596,0.048,2.369
115.29,12.25,108.021,17.799,60.628,60.441,55.774,62.944,9.896,0.064,1.978,0.032,85.367,8.09,2057.859,0.033,2.364
115.37,12.25,108.011,17.799,64.055,60.434,55.751,62.263,9.929,0.072,1.977,0.032,85.436,8.099,2056.69,0.039,2.361
115.44,12.25,108.001,17.8,63.94,60.427,55.727,60.661,10.073,0.085,1.977,0.032,85.515,8.114,2054.066,0.028,2.356
115.52,12.25,107.991,17.8,60.305,60.421,55.707,57.401,10.209,0.1,1.972,0.032,85.603,8.133,2050.321,0.052,2.339
115.6,12.25,107.982,17.8,54.334,60.415,55.689,53.908,10.388,0.115,1.879,0.032,85.696,8.157,2046.343,0.055,2.292
115.67,12.25,107.972,17.8,48.583,60.409,55.674,52.473,10.422,0.126,2.632,0.035,85.791,8.178,2043.213,-0.135,2.194
115.75,12.25,107.963,17.8,47.757,60.404,55.668,53.173,10.498,0.133,2.709,0.04,85.886,8.192,2041.605,-0.371,2.124
115.82,12.25,107.955,17.801,53.067,60.399,61.614,55.193,10.508,0.134,0.707,0.045,85.977,8.196,2041.214,-0.364,2.138
115.9,12.25,107.947,17.801,63.04,60.395,67.56,57.421,10.583,0.129,0.259,0.05,86.061,8.19,2041.125,-0.424,2.143
115.98,12.25,107.94,17.801,72.78,60.392,73.506,58.807,10.648,0.121,0.144,0.054,86.137,8.18,2040.512,-0.399,2.148
116.05,12.25,107.933,17.801,71.425,60.388,79.452,58.926,10.81,0.111,0.108,0.056,86.201,8.171,2039.036,-0.483,2.092
116.13,12.25,107.927,17.801,59.887,60.385,85.399,56.882,10.717,0.101,0.098,0.057,86.254,8.167,2037.576,-0.526,2.043
116.21,12.25,107.92,17.802,48.354,60.382,91.345,53.361,11.064,0.093,0.099,0.057,86.292,8.168,2037.735,-0.603,1.987
116.28,12.25,107.914,17.802,43.16,60.38,97.291,50.08,11.97,0.088,0.1,0.057,86.316,8.173,2040.531,-0.738,1.931
116.36,12.25,107.907,17.802,44.442,60.377,103.237,48.673,13.679,0.087,0.1,0.057,86.326,8.178,2045.942,-0.709,1.9
116.43,12.25,107.901,17.802,49.983,60.374,109.452,49.162,14.449,0.091,0.1,0.057,86.322,8.182,2053.091,-0.79,1.882
116.51,12.25,107.894,17.802,56.901,60.371,116.414,50.267,14.548,0.097,0.1,0.057,86.305,8.183,2060.281,-0.765,1.883
116.59,12.25,107.888,17.803,60.751,60.368,123.491,51.675,14.442,0.102,0.1,0.057,86.276,8.181,2065.797,-0.741,1.882
116.66,12.25,107.881,17.803,61.771,60.365,129.524,53.61,14.654,0.105,0.1,0.057,86.237,8.177,2069.322,-0.793,1.879
116.74,12.25,107.875,17.803,63.952,60.362,133.718,56.307,14.543,0.103,0.1,0.057,86.189,8.171,2071.816,-0.784,1.889
116.82,12.25,107.868,17.803,69.452,60.359,135.948,58.697,14.824,0.096,0.1,0.055,86.135,8.164,2074.267,-0.804,1.898
116.89,12.25,107.862,17.803,73.244,60.356,136.586,60.719,14.863,0.085,0.1,0.051,86.076,8.156,2077.368,-0.747,1.892
116.97,12.25,107.855,17.804,70.453,60.352,136.158,62.125,15.008,0.073,0.1,0.045,86.016,8.149,2081.247,-0.786,1.894
117.04,12.25,107.847,17.804,65.557,60.348,135.063,62.793,14.968,0.061,0.1,0.037,85.955,8.144,2085.411,-0.746,1.901
117.12,12.25,107.838,17.804,63.187,60.343,133.615,63.088,14.882,0.052,0.1,0.032,85.896,8.141,2089.466,-0.728,1.921
117.2,12.25,107.829,17.804,66.832,60.337,132.269,62.599,14.763,0.045,0.1,0.032,85.84,8.141,2093.031,-0.669,1.922
117.27,12.25,107.818,17.804,72.648,60.33,131.922,61.772,14.993,0.041,0.1,0.032,85.788,8.144,2095.437,-0.724,1.909
117.35,12.25,107.807,17.805,71.688,60.322,133.697,61.089,15.165,0.04,0.1,0.032,85.742,8.147,2096.363,-0.701,1.901
117.42,12.25,107.795,17.805,64.182,60.314,138.233,60.647,15.338,0.04,0.1,0.032,85.702,8.15,2095.538,-0.684,1.899
117.5,12.25,107.783,17.805,55.678,60.306,145.216,59.758,15.39,0.041,0.1,0.032,85.668,8.149,2092.719,-0.725,1.896
117.58,12.25,107.77,17.805,49.022,60.297,153.676,59.144,15.433,0.043,0.1,0.032,85.639,8.143,2088.347,-0.694,1.895
117.65,12.25,107.758,17.805,45.777,60.288,162.768,58.608,15.42,0.044,0.1,0.032,85.615,8.134,2084.074,-0.721,1.876
117.73,12.25,107.746,17.806,47.921,60.28,171.954,57.819,15.41,0.045,0.1,0.032,85.594,8.122,2081.966,-0.787,1.868
117.81,12.25,107.734,17.806,53.772,60.271,180.446,57.732,15.446,0.045,0.1,0.032,85.576,8.11,2083.948,-0.693,1.867
117.88,12.25,107.722,17.806,59.566,60.262,187.109,58.479,15.454,0.044,0.1,0.032,85.558,8.098,2090.565,-0.733,1.861
117.96,12.25,107.709,17.806,61.778,60.254,191.147,59.599,15.435,0.042,0.1,0.032,85.538,8.089,2100.111,-0.697,1.856
118.03,12.25,107.697,17.806,58.073,60.245,192.79,59.324,15.399,0.041,0.1,0.032,85.515,8.081,2109.194,-0.692,1.858
118.11,12.25,107.685,17.806,53.372,60.236,193.134,57.505,15.366,0.04,0.1,0.032,85.486,8.074,2114.544,-0.772,1.866
118.19,12.25,107.673,17.807,53.267,60.228,193.212,55.783,15.363,0.039,0.1,0.032,85.449,8.067,2114.171,-0.744,1.872
118.26,12.25,107.66,17.807,58.982,60.219,193.382,55.52,15.464,0.039,0.1,0.032,85.402,8.061,2108.517,-0.774,1.885
118.34,12.25,107.648,17.807,66.387,60.21,193.543,55.972,15.575,0.039,0.1,0.032,85.343,8.053,2100.213,-0.743,1.901
118.42,12.25,107.636,17.807,68.847,60.202,193.648,55.808,15.597,0.04,0.1,0.032,85.27,8.046,2092.732,-0.787,1.905
118.49,12.25,107.624,17.807,67.22,60.193,193.766,55.463,15.572,0.04,0.1,0.032,85.183,8.039,2088.569,-0.765,1.889
118.57,12.25,107.611,17.808,66.691,60.184,193.741,55.316,15.457,0.041,0.102,0.032,85.079,8.035,2088.102,-0.738,1.872
118.64,12.25,107.599,17.808,67.036,60.176,193.135,55.648,15.327,0.042,0.107,0.032,84.959,8.037,2090.036,-0.804,1.85
118.72,12.25,107.587,17.808,64.17,60.167,191.507,56.403,15.304,0.042,0.111,0.032,84.821,8.044,2092.836,-0.761,1.855
118.8,12.25,107.575,17.808,56.561,60.158,188.829,56.79,15.193,0.041,0.11,0.032,84.666,8.053,2095.677,-0.712,1.856
118.87,12.25,107.562,17.808,50.74,60.15,185.615,56.88,15.382,0.04,0.105,0.032,84.495,8.061,2098.067,-0.768,1.868
118.95,12.25,107.55,17.809,51.606,60.141,182.555,57.413,15.225,0.039,0.101,0.032,84.308,8.062,2099.541,-0.745,1.894
119.02,12.25,107.538,17.809,55.358,60.132,180.132,58.459,15.03,0.038,0.1,0.032,84.105,8.055,2099.911,-0.794,1.906
119.1,12.25,107.525,17.8,54.535,60.124,178.513,60.111,14.622,0.038,0.1,0.032,83.89,8.042,2098.972,-0.7,1.939
119.18,12.25,107.513,17.791,49.48,60.115,177.814,62.161,13.513,0.037,0.1,0.032,83.663,8.028,2097.148,-0.727,1.951
119.25,12.25,107.501,17.782,47.09,60.106,178.146,62.523,12.616,0.037,0.1,0.032,83.427,8.018,2095.585,-0.751,1.977
119.33,12.25,107.489,17.773,51.771,60.097,179.554,60.761,9.832,0.037,0.1,0.032,83.184,8.015,2095.535,-0.703,1.946
119.41,12.25,107.476,17.764,62.728,60.089,181.934,59.265,6.725,0.037,0.1,0.032,82.936,8.02,2098.263,-0.634,1.824
119.48,12.25,107.464,17.754,70.972,60.08,184.806,59.266,3.439,0.037,0.1,0.032,82.686,8.03,2104.194,-0.725,1.618
119.56,12.25,107.452,17.745,67.269,60.071,187.482,60.815,2.179,0.037,0.1,0.032,82.436,8.042,2111.892,-0.783,1.521
119.63,12.25,107.44,17.736,58.661,60.063,189.344,63.802,1.755,0.038,0.099,0.032,82.19,8.053,2119.647,-0.395,1.633
119.71,12.25,107.427,17.727,51.651,60.054,190.108,66.65,1.967,0.039,0.099,0.032,81.949,8.062,2126.003,0.089,1.851
119.79,12.25,107.415,17.718,46.289,60.046,189.944,68.33,1.953,0.044,0.105,0.033,81.715,8.069,2130.523,0.356,1.997
119.86,12.25,107.404,17.709,43.244,60.038,189.331,69.587,2.03,0.057,0.125,0.034,81.491,8.074,2133.233,0.237,2.042
119.94,12.25,107.392,17.7,44.026,60.03,188.723,70.271,1.986,0.093,0.174,0.037,81.279,8.077,2133.576,0.025,2.061
120.02,12.25,107.382,16.221,48.361,60.023,188.29,70.104,1.878,0.167,0.282,0.066,81.08,8.078,2131.149,0.027,2.129
120.09,12.25,107.372,15.816,52.889,60.016,188.057,69.188,1.734,0.317,0.507,0.146,80.895,8.078,2126.875,0.067,2.2
120.17,12.25,107.362,15.521,52.606,60.01,187.996,68.279,1.671,0.605,0.828,0.292,80.726,8.081,2123.427,0.059,2.234
120.24,12.25,107.353,15.354,48.834,60.004,188.096,68.9,1.654,1.079,1.054,0.545,80.572,8.087,2123.507,0.026,2.246
120.32,12.25,107.343,15.295,46.809,59.999,188.347,70.937,1.684,1.738,1.004,0.91,80.434,8.097,2128.169,0.069,2.254
120.4,12.25,107.334,15.298,48.62,59.993,188.624,71.925,1.719,2.507,0.835,1.351,80.311,8.109,2136.255,0.114,2.265
120.47,12.25,107.325,15.323,51.571,59.988,188.801,70.112,1.767,3.295,0.773,1.839,80.203,8.118,2144.905,0.125,2.267
120.55,12.25,107.316,15.359,50.19,59.982,188.882,67.273,1.714,4.004,0.798,2.287,80.108,8.121,2150.538,0.102,2.265
120.63,12.25,107.307,15.407,45.97,59.977,188.942,65.79,1.68,4.57,0.907,2.679,80.026,8.119,2151.366,0.064,2.27
120.7,12.25,107.298,15.466,43.291,59.971,188.992,66.304,1.668,4.975,1.024,3.001,79.955,8.112,2147.902,0.143,2.289
120.78,12.25,107.289,15.532,42.535,59.966,188.988,67.635,1.738,5.271,0.993,3.262,79.892,8.104,2142.872,0.261,2.3
120.85,12.25,107.28,15.596,41.812,59.96,188.93,68.083,1.626,5.518,0.851,3.479,79.836,8.099,2139.079,0.239,2.274
120.93,12.25,107.27,15.65,39.169,59.954,188.893,68.152,1.557,5.747,0.77,3.662,79.785,8.1,2137.501,0.282,2.249
121.01,12.25,107.261,15.686,36.296,59.948,188.963,68.87,1.59,5.952,0.795,3.807,79.735,8.106,2137.246,0.28,2.209
121.08,12.25,107.251,15.704,36.08,59.942,189.126,69.22,1.657,6.104,0.906,3.905,79.685,8.114,2137.16,0.17,2.194
121.16,12.25,107.242,15.705,39.674,59.936,189.253,68.14,1.597,6.19,1.003,3.957,79.633,8.121,2136.229,0.175,2.186
121.23,12.25,107.232,15.69,44.642,59.93,189.217,66.38,1.567,6.216,0.987,3.98,79.575,8.125,2134.386,0.222,2.167
121.31,12.25,107.223,15.656,48.366,59.924,189.004,65.541,1.549,6.199,0.915,3.988,79.509,8.123,2132.342,0.251,2.112
121.39,12.25,107.213,15.601,50.934,59.919,188.717,66.424,1.689,6.155,0.879,3.992,79.434,8.119,2130.989,0.32,2.033
121.46,12.25,107.204,15.524,52.186,59.913,188.447,67.909,1.911,6.108,0.892,3.995,79.347,8.113,2130.828,0.261,1.95
121.54,12.25,107.194,15.427,53.041,59.907,188.212,67.927,2.1,6.087,0.886,4.001,79.246,8.108,2131.177,0.262,1.921
121.62,12.25,107.185,15.304,52.374,59.901,188.015,66.648,2.256,6.128,0.838,4.018,79.13,8.104,2131.383,0.256,1.927
121.69,12.25,107.176,15.138,49.767,59.896,187.837,65.934,2.212,6.263,0.784,4.056,78.997,8.101,2131.556,0.265,1.959
121.77,12.25,107.167,14.912,47.44,59.891,187.596,66.154,2.194,6.518,0.751,4.128,78.847,8.097,2133.092,0.234,1.981
121.84,12.25,107.159,14.619,47.4,59.886,187.183,65.764,2.181,6.904,0.728,4.24,78.678,8.09,2138.068,0.265,2.012
121.92,12.25,107.151,14.277,49.908,59.881,186.616,64.59,2.179,7.413,0.715,4.389,78.491,8.08,2147.49,0.161,2.04
122,12.25,107.143,13.925,50.693,59.877,186.033,63.408,2.221,8.018,0.743,4.565,78.284,8.067,2159.208,0.271,2.077
122.07,12.25,107.135,13.609,47.472,59.873,185.445,63.265,2.268,8.677,0.827,4.747,78.059,8.053,2169.27,0.22,2.091
122.15,12.25,107.128,13.368,43.908,59.869,184.543,66.021,2.308,9.35,0.949,4.926,77.816,8.038,2173.778,0.196,2.111
122.23,12.25,107.121,13.213,43.713,59.866,182.884,69.962,2.333,9.972,1.004,5.094,77.556,8.025,2170.452,0.216,2.127
122.3,12.25,107.114,13.128,45.831,59.863,180.366,73.037,2.41,10.508,0.941,5.252,77.279,8.014,2159.896,0.179,2.124
122.38,12.25,107.108,13.087,46.402,59.86,177.376,74.569,2.676,10.916,0.856,5.385,76.988,8.008,2145.245,0.241,2.104
122.45,12.25,107.101,13.06,44.853,59.857,174.434,74.897,3.001,11.171,0.8,5.473,76.683,8.007,2130.11,0.282,2.079
122.53,12.25,107.095,13.034,44.151,59.854,171.702,74.858,3.124,11.282,0.77,5.499,76.367,8.01,2117.357,0.207,2.053
122.61,12.25,107.088,13.007,47.199,59.851,168.986,73.984,2.919,11.288,0.756,5.463,76.041,8.017,2108.455,0.138,2.03
122.68,12.25,107.081,12.983,51.832,59.848,166.399,72.563,2.54,11.25,0.77,5.379,75.707,8.028,2103.818,0.082,2.002
122.76,12.25,107.075,12.966,52.243,59.845,164.626,71.486,2.161,11.229,0.803,5.283,75.367,8.038,2103.511,0.089,1.988
122.83,12.25,107.068,12.96,47.472,59.842,164.271,72.793,2.079,11.261,0.819,5.213,75.025,8.042,2107.694,0.087,1.995
122.91,12.25,107.062,12.965,41.233,59.839,165.029,75.876,2.227,11.352,0.8,5.199,74.681,8.039,2114.786,0.201,2.005
122.99,12.25,107.055,12.986,37.314,59.836,165.812,77.763,2.394,11.483,0.791,5.249,74.338,8.031,2121.551,0.283,2.026
123.06,12.25,107.049,13.03,36.545,59.833,165.711,77.452,2.474,11.621,0.868,5.347,73.998,8.024,2126.37,0.153,2.057
123.14,12.25,107.042,13.1,37.872,59.83,164.62,76.469,2.483,11.733,1.105,5.462,73.663,8.023,2129.448,0.071,2.102
123.22,12.25,107.036,13.193,39.737,59.827,162.873,77.309,2.453,11.799,1.422,5.571,73.336,8.029,2131.525,0.096,2.156
123.29,12.25,107.029,13.298,41.009,59.824,160.385,79.552,2.382,11.804,1.366,5.652,73.017,8.038,2133.853,0.118,2.196
123.37,12.25,107.022,13.397,41.142,59.821,156.6,80.983,2.33,11.746,1.035,5.69,72.71,8.048,2137.579,0.07,2.224
123.44,12.25,107.015,13.474,41.461,59.817,151.257,81.096,2.292,11.627,0.832,5.683,72.414,8.053,2142.074,0.062,2.232
123.52,12.25,107.008,13.522,43.324,59.814,144.905,80.98,2.337,11.459,0.786,5.643,72.133,8.053,2145.09,0.092,2.236
123.6,12.25,107.001,13.543,44.79,59.81,138.603,82.422,2.341,11.258,0.842,5.586,71.867,8.05,2143.15,0.161,2.231
123.67,12.25,106.994,13.549,44.629,59.807,133.151,85.433,2.341,11.041,0.932,5.526,71.618,8.05,2133.046,0.13,2.228
123.75,12.25,106.987,13.549,43.541,59.803,128.571,88.888,2.192,10.816,0.967,5.471,71.385,8.058,2115.374,0.082,2.239
123.83,12.25,106.98,13.549,42.914,59.8,124.374,90.612,2.048,10.584,0.931,5.422,71.171,8.073,2095.651,0.109,2.264
123.9,12.25,106.973,13.552,43.153,59.796,120.366,89.497,2.021,10.341,0.883,5.372,70.976,8.091,2080.567,0.117,2.281
123.98,12.25,106.966,13.556,43.595,59.793,116.895,86.102,2.079,10.086,0.86,5.318,70.8,8.108,2073.921,0.062,2.29
124.05,12.25,106.959,13.561,44.371,59.789,114.407,82.09,2.008,9.826,0.878,5.259,70.645,8.122,2076.105,0.073,2.299
124.13,12.25,106.952,13.567,44.91,59.786,113.03,79.552,1.859,9.574,0.918,5.2,70.509,8.131,2085.08,0.018,2.317
124.21,12.25,106.944,13.573,45.646,59.782,112.468,78.291,1.727,9.339,0.942,5.145,70.394,8.134,2096.091,0.038,2.328
124.28,12.25,106.937,13.579,46.497,59.779,112.113,78.389,1.538,9.129,0.942,5.097,70.298,8.13,2104.73,0.065,2.34
124.36,12.25,106.93,13.583,46.754,59.775,111.454,78.876,1.63,8.953,0.94,5.056,70.223,8.124,2110.161,0.145,2.33
124.44,12.25,106.923,13.584,45.864,59.772,110.522,79.798,1.798,8.812,0.942,5.022,70.167,8.116,2115.018,0.137,2.302
124.51,12.25,106.916,13.582,44.023,59.768,109.969,81.576,1.954,8.703,0.951,4.992,70.13,8.107,2123.162,0.062,2.27
124.59,12.25,106.909,13.579,42.184,59.765,110.69,84.441,2.012,8.618,0.988,4.965,70.111,8.096,2135.305,0.08,2.246
124.66,12.25,106.902,13.574,42.12,59.761,113.107,88.687,1.936,8.549,1.081,4.94,70.108,8.086,2148.36,0.098,2.226
124.74,12.25,106.895,13.568,44.944,59.757,116.781,92.457,1.928,8.484,1.231,4.917,70.122,8.08,2157.841,0.049,2.208
124.82,12.25,106.888,13.559,47.965,59.754,120.906,94.059,1.945,8.413,1.372,4.893,70.149,8.082,2160.344,0.146,2.208
124.89,12.25,106.88,13.55,48.087,59.75,125.075,93.646,2.014,8.328,1.417,4.864,70.189,8.092,2154.964,0.219,2.212
124.97,12.25,106.873,13.54,44.215,59.747,129.343,92.505,2.168,8.226,1.383,4.826,70.24,8.107,2142.966,0.142,2.222
125.04,12.25,106.866,13.531,38.274,59.743,133.633,89.782,2.13,8.104,1.355,4.774,70.299,8.122,2127.978,-0.007,2.237
125.12,12.25,106.859,13.523,32.785,59.74,137.269,85.263,2.009,7.954,1.341,4.7,70.364,8.134,2114.407,0.034,2.274
125.2,12.25,106.852,13.517,30.407,59.736,139.281,80.619,1.752,7.769,1.312,4.601,70.434,8.138,2105.306,0.105,2.306
125.27,12.25,106.845,13.512,31.247,59.733,139.26,77.521,1.665,7.544,1.261,4.469,70.505,8.134,2102.308,0.061,2.313
125.35,12.25,106.838,13.511,34.825,59.729,137.954,76.485,1.569,7.288,1.216,4.316,70.575,8.126,2104.973,0.076,2.309
125.43,12.25,106.831,13.516,40.181,59.726,136.639,76.245,1.628,7.024,1.215,4.156,70.643,8.116,2112.454,0.034,2.298
125.5,12.25,106.824,13.529,42.029,59.722,136.039,75.459,1.789,6.781,1.256,4.008,70.705,8.108,2123.287,-0.018,2.286
125.58,12.25,106.817,13.549,40.299,59.719,136.351,75.658,1.759,6.588,1.287,3.891,70.76,8.104,2134.056,0.056,2.285
125.65,12.25,106.81,13.574,38.082,59.715,137.788,77.451,1.917,6.469,1.266,3.816,70.806,8.106,2141.457,0.049,2.28
125.73,12.25,106.803,13.597,37.746,59.712,140.571,78.59,1.918,6.434,1.207,3.787,70.841,8.111,2143.989,0.046,2.278
125.81,12.25,106.796,13.613,39.848,59.708,144.425,78.367,2.186,6.484,1.14,3.802,70.863,8.117,2141.31,0.008,2.274
125.88,12.25,106.788,13.623,42.651,59.705,148.502,77.566,2.306,6.609,1.096,3.857,70.871,8.119,2134.549,0.018,2.275
125.96,12.25,106.781,13.626,45.127,59.701,151.76,78.725,2.411,6.787,1.106,3.947,70.864,8.117,2125.757,0.013,2.269
126.04,12.25,106.774,13.627,45.481,59.698,153.503,82.737,2.428,6.983,1.2,4.061,70.84,8.11,2117.352,0.035,2.271
126.11,12.25,106.767,13.629,44.449,59.694,153.602,86.424,2.659,7.152,1.398,4.18,70.799,8.099,2110.609,0.022,2.275
126.19,12.25,106.76,13.632,43.48,59.69,152.024,86.418,2.956,7.249,1.679,4.28,70.741,8.088,2106.384,0.003,2.281
126.26,12.25,106.753,13.635,43.585,59.687,148.757,83.949,2.836,7.254,1.936,4.341,70.666,8.081,2104.975,0.046,2.287
126.34,12.25,106.745,13.639,45.523,59.683,144.189,82.58,2.556,7.171,2.068,4.351,70.572,8.078,2105.428,-0.012,2.281
126.42,12.25,106.738,13.643,46.703,59.68,139.121,83.3,2.565,7.026,2.086,4.313,70.461,8.077,2106.648,0.003,2.266
126.49,12.25,106.731,13.647,44.553,59.676,134.428,84.769,2.445,6.854,2.005,4.237,70.333,8.077,2107.577,0.007,2.254
126.57,12.25,106.724,13.651,40.677,59.672,130.667,84.185,2.433,6.684,1.856,4.142,70.189,8.074,2106.94,0.03,2.248
126.64,12.25,106.717,13.656,38.328,59.669,127.75,81.412,2.164,6.537,1.71,4.044,70.03,8.067,2104.713,0.032,2.248
126.72,12.25,106.709,13.661,38.259,59.665,125.069,78.942,1.96,6.422,1.625,3.958,69.857,8.055,2101.906,0.074,2.252
126.8,12.25,106.702,13.662,39.457,59.662,122.27,77.242,1.841,6.345,1.648,3.89,69.672,8.041,2099.225,0.124,2.243
126.87,12.25,106.695,13.645,40.761,59.658,119.615,76.615,1.834,6.303,1.718,3.843,69.478,8.029,2096.105,0.093,2.237
126.95,12.25,106.688,13.593,39.604,59.654,117.526,77.367,1.861,6.29,1.535,3.814,69.276,8.024,2092.084,0.074,2.233
127.03,12.25,106.681,13.501,37.487,59.651,116.108,78.603,1.87,6.292,1.167,3.796,69.069,8.028,2087.719,0.012,2.239
127.1,12.25,106.674,13.373,38.286,59.647,115.021,80.527,1.924,6.297,0.931,3.779,68.86,8.037,2084.503,0.02,2.244
127.18,12.25,106.667,13.23,42.049,59.644,113.809,83.28,1.934,6.292,0.887,3.76,68.652,8.048,2084.03,0.091,2.246
127.25,12.25,106.66,13.098,45.463,59.641,112.56,86.497,1.96,6.27,1.012,3.733,68.449,8.059,2086.704,0.051,2.237
127.33,12.25,106.653,12.996,44.706,59.638,111.991,89.299,1.969,6.229,1.25,3.698,68.253,8.065,2091.055,0.064,2.227
127.41,12.25,106.647,12.934,41.333,59.635,112.685,90.661,1.983,6.162,1.399,3.654,68.068,8.066,2094.022,0.053,2.217
127.48,12.25,106.64,12.904,40.399,59.632,114.441,90.05,1.969,6.069,1.363,3.599,67.896,8.061,2093.131,0.084,2.218
127.56,12.25,106.634,12.893,43.428,59.629,116.419,88.896,1.998,5.951,1.33,3.535,67.742,8.054,2088.252,0.029,2.203
127.64,12.25,106.628,12.888,46.112,59.626,117.78,89.213,1.973,5.815,1.364,3.463,67.606,8.048,2080.671,0.063,2.201
127.71,12.25,106.621,12.886,44.591,59.623,118.255,90.937,1.969,5.677,1.392,3.389,67.492,8.047,2073.03,0.019,2.199
127.79,12.25,106.615,12.89,41.467,59.621,118.225,93.445,1.968,5.551,1.363,3.32,67.399,8.052,2068.403,0.072,2.209
127.86,12.25,106.608,12.903,40.499,59.618,118.296,95.45,2.018,5.452,1.294,3.26,67.33,8.064,2069.044,0.041,2.211
127.94,12.25,106.602,12.923,42.468,59.615,118.881,96.625,2.015,5.386,1.225,3.215,67.284,8.078,2075.438,0.055,2.209
128.02,12.25,106.595,12.951,46.008,59.612,119.936,97.252,2.041,5.357,1.189,3.187,67.26,8.093,2086.847,-0.013,2.201
128.09,12.25,106.589,12.982,49.198,59.609,120.986,97.959,1.947,5.361,1.19,3.176,67.256,8.102,2102.027,0.002,2.199
128.17,12.25,106.582,13.012,49.352,59.606,121.556,98.66,1.922,5.393,1.212,3.18,67.272,8.105,2118.542,0.037,2.187
128.25,12.25,106.576,13.037,45.773,59.603,121.619,98.633,1.649,5.447,1.229,3.196,67.303,8.104,2133.115,0.048,2.182
128.32,12.25,106.569,13.057,41.136,59.6,121.494,95.949,1.628,5.515,1.235,3.221,67.347,8.1,2142.381,0.04,2.168
128.4,12.25,106.563,13.073,38.101,59.597,121.291,90.098,1.516,5.594,1.231,3.254,67.4,8.097,2143.57,0.006,2.174
128.47,12.25,106.556,13.087,37.307,59.594,120.721,83.597,1.623,5.683,1.225,3.292,67.459,8.099,2136.877,0.051,2.195
128.55,12.25,106.55,13.099,37.044,59.591,119.568,78.905,1.638,5.784,1.233,3.337,67.519,8.104,2124.922,0.107,2.229
128.63,12.25,106.543,13.112,35.781,59.588,118.072,77.95,1.673,5.897,1.265,3.39,67.577,8.113,2111.193,0.201,2.249
128.7,12.25,106.536,13.129,34.86,59.585,116.69,79.301,1.656,6.016,1.289,3.45,67.628,8.125,2099.332,0.108,2.26
128.78,12.25,106.53,13.152,36.547,59.582,115.743,80.52,1.645,6.128,1.253,3.508,67.671,8.137,2092.097,0.088,2.275
128.85,12.25,106.523,13.185,39.587,59.579,115.454,80.55,1.655,6.214,1.162,3.554,67.701,8.147,2089.602,0.109,2.276
128.93,12.25,106.516,13.229,40.824,59.576,116.118,80.784,1.705,6.258,1.09,3.574,67.717,8.155,2090.371,0.008,2.234
129.01,12.25,106.509,13.279,39.704,59.573,118.029,81.916,1.839,6.248,1.083,3.562,67.718,8.159,2093.213,-0.001,2.209
129.08,12.25,106.503,13.332,37.349,59.569,121.026,82.542,1.881,6.185,1.134,3.517,67.703,8.158,2097.338,-0.019,2.218
129.16,12.25,106.496,13.38,35.066,59.566,124.322,81.046,1.911,6.081,1.203,3.448,67.671,8.151,2101.734,0.105,2.273
129.24,12.25,106.489,13.415,33.612,59.563,127.147,78.001,1.93,5.958,1.235,3.372,67.625,8.14,2105.267,0.252,2.309
129.31,12.25,106.482,13.428,33.625,59.559,129.361,77.276,2.114,5.835,1.18,3.303,67.566,8.129,2106.491,0.24,2.268
129.39,12.25,106.475,13.415,34.89,59.556,131.266,80.555,2.259,5.729,1.057,3.252,67.495,8.123,2104.764,0.171,2.207
129.46,12.25,106.468,13.377,37.385,59.553,132.916,85.943,2.282,5.65,0.939,3.224,67.416,8.123,2102.022,0.189,2.165
129.54,12.25,106.461,13.321,40.953,59.549,133.782,90.207,2.303,5.6,0.881,3.219,67.332,8.128,2100.99,0.146,2.165
129.62,12.25,106.454,13.258,43.962,59.546,133.426,93.006,2.258,5.571,0.903,3.234,67.247,8.134,2103.318,0.123,2.174
129.69,12.25,106.447,13.202,45.511,59.543,132.448,95.765,2.281,5.55,0.995,3.259,67.164,8.137,2108.64,0.113,2.171
