 DEPTH,BIT,BVOL,CAL,CNC,CVOL,DT,GR,PE,RD,RMSL,RS,SPBR,ZCOR,ZDEN,SPD,TTEN
1554.18,8.5,4.899,8.441,31.007,1.409,97.377,35.527,1.408,42.873,0.279,3.733,26.372,0.074,2.214,8.531,3421.785
1554.25,8.5,4.897,8.442,30.374,1.408,97.228,36.941,1.478,42.623,0.267,3.73,26.427,0.074,2.217,8.532,3421.122
1554.33,8.5,4.894,8.443,27.621,1.407,96.843,37.068,1.546,42.518,0.262,3.728,26.464,0.055,2.23,8.532,3418.498
1554.4,8.5,4.891,8.44,25.042,1.406,96.448,36.24,1.551,42.598,0.262,3.725,26.489,0.081,2.236,8.531,3414.529
1554.48,8.5,4.888,8.433,23.829,1.405,96.231,35.143,1.556,42.841,0.267,3.721,26.497,0.098,2.239,8.53,3410.942
1554.56,8.5,4.886,8.423,23.987,1.404,96.203,34.505,1.574,43.158,0.275,3.714,26.49,0.098,2.24,8.53,3409.396
1554.63,8.5,4.883,8.413,24.798,1.404,96.267,34.754,1.526,43.411,0.285,3.705,26.47,0.064,2.24,8.529,3410.655
1554.71,8.5,4.88,8.408,25.88,1.403,96.376,35.054,1.493,43.454,0.292,3.694,26.441,0.09,2.241,8.529,3414.401
1554.79,8.5,4.877,8.41,26.685,1.402,96.589,34.567,1.466,43.171,0.297,3.682,26.415,0.071,2.239,8.53,3419.393
1554.86,8.5,4.875,8.418,26.653,1.401,96.974,33.763,1.466,42.507,0.301,3.669,26.397,0.097,2.235,8.53,3424.186
1554.94,8.5,4.872,8.431,25.658,1.4,97.488,33.918,1.463,41.484,0.301,3.656,26.399,0.069,2.226,8.53,3427.805
1555.01,8.5,4.869,8.443,24.803,1.399,97.962,34.85,1.462,40.2,0.299,3.644,26.421,0.077,2.214,8.529,3429.999
1555.09,8.5,4.866,8.453,25.265,1.399,98.193,35.465,1.46,38.806,0.296,3.633,26.431,0.066,2.205,8.528,3430.901
1555.17,8.5,4.864,8.459,26.933,1.398,98.096,35.121,1.456,37.472,0.297,3.625,26.407,0.052,2.197,8.527,3430.856
1555.24,8.5,4.861,8.461,29.11,1.397,97.768,34.336,1.452,36.338,0.299,3.618,26.352,0.102,2.198,8.527,3430.484
1555.32,8.5,4.858,8.462,30.135,1.396,97.397,34.831,1.459,35.485,0.299,3.612,26.27,0.057,2.198,8.526,3430.4
1555.39,8.5,4.855,8.461,29.91,1.395,97.099,36.889,1.465,34.924,0.295,3.608,26.173,0.099,2.205,8.526,3430.958
1555.47,8.5,4.853,8.461,29.166,1.394,96.85,38.784,1.499,34.617,0.293,3.606,26.07,0.086,2.212,8.526,3432.043
1555.55,8.5,4.85,8.461,28.72,1.393,96.558,38.859,1.468,34.501,0.298,3.605,25.961,0.055,2.221,8.526,3432.812
1555.62,8.5,4.847,8.462,29.337,1.392,96.192,37.757,1.501,34.512,0.309,3.606,25.852,0.053,2.222,8.527,3432.433
1555.7,8.5,4.844,8.462,30.041,1.392,95.866,36.951,1.497,34.583,0.322,3.606,25.76,0.063,2.222,8.527,3430.764
1555.78,8.5,4.842,8.461,29.749,1.391,95.745,36.756,1.555,34.635,0.327,3.606,25.687,0.044,2.219,8.528,3428.368
1555.85,8.5,4.839,8.459,28.233,1.39,95.882,36.24,1.474,34.592,0.321,3.605,25.621,0.072,2.22,8.529,3426.233
1555.93,8.5,4.836,8.455,26.802,1.389,96.163,35.076,1.446,34.403,0.31,3.603,25.558,0.111,2.219,8.529,3425.249
1556,8.5,4.833,8.452,25.991,1.388,96.406,34.298,1.415,34.073,0.304,3.6,25.486,0.02,2.21,8.529,3425.651
1556.08,8.5,4.831,8.448,25.636,1.387,96.522,34.226,1.416,33.661,0.302,3.597,25.388,0.038,2.209,8.529,3426.628
1556.16,8.5,4.828,8.444,26.336,1.386,96.575,34.857,1.41,33.254,0.301,3.593,25.293,0.069,2.205,8.529,3426.999
1556.23,8.5,4.825,8.442,27.797,1.386,96.685,35.605,1.4,32.922,0.292,3.588,25.231,0.06,2.202,8.529,3426.058
1556.31,8.5,4.822,8.442,29.516,1.385,96.878,36.228,1.383,32.691,0.277,3.581,25.209,0.085,2.205,8.529,3423.814
1556.39,8.5,4.82,8.445,30.187,1.384,97.058,36.993,1.388,32.544,0.263,3.574,25.233,0.07,2.22,8.529,3420.634
1556.46,8.5,4.817,8.448,29.073,1.383,97.107,37.804,1.386,32.442,0.258,3.567,25.266,0.056,2.223,8.529,3416.771
1556.54,8.5,4.814,8.452,26.757,1.382,96.992,37.977,1.387,32.348,0.263,3.56,25.254,0.059,2.221,8.528,3412.659
1556.61,8.5,4.811,8.453,24.358,1.381,96.795,37.383,1.371,32.239,0.27,3.554,25.2,0.058,2.208,8.528,3408.944
1556.69,8.5,4.809,8.452,23.382,1.38,96.631,36.613,1.371,32.095,0.277,3.55,25.146,0.047,2.204,8.528,3406.278
1556.77,8.5,4.806,8.448,23.883,1.379,96.549,35.18,1.363,31.9,0.28,3.545,25.14,0.093,2.198,8.529,3404.984
1556.84,8.5,4.803,8.444,25.344,1.379,96.522,33.221,1.373,31.642,0.283,3.541,25.188,0.115,2.199,8.529,3405.199
1556.92,8.5,4.8,8.441,26.275,1.378,96.506,32.018,1.376,31.329,0.286,3.539,25.271,0.063,2.193,8.53,3406.83
1557,8.5,4.798,8.44,25.922,1.377,96.5,32.597,1.47,31,0.289,3.538,25.347,0.07,2.192,8.531,3409.37
1557.07,8.5,4.795,8.441,25.535,1.376,96.546,34.558,1.499,30.705,0.291,3.538,25.361,0.057,2.191,8.532,3412.037
1557.15,8.5,4.792,8.443,26.069,1.375,96.691,36.29,1.551,30.48,0.292,3.54,25.301,0.052,2.189,8.532,3414.247
1557.22,8.5,4.789,8.444,27.492,1.374,96.948,36.5,1.536,30.334,0.294,3.543,25.197,0.074,2.193,8.532,3415.882
1557.3,8.5,4.787,8.444,28.742,1.373,97.276,35.362,1.543,30.245,0.296,3.546,25.126,0.073,2.189,8.532,3417.154
1557.38,8.5,4.784,8.441,29.798,1.373,97.595,34.358,1.541,30.177,0.3,3.548,25.141,0.08,2.184,8.532,3418
1557.45,8.5,4.781,8.436,30.521,1.372,97.828,34.312,1.513,30.106,0.305,3.551,25.224,0.104,2.182,8.532,3418.233
1557.53,8.5,4.778,8.43,30.486,1.371,97.939,35.274,1.518,30.022,0.305,3.553,25.339,0.069,2.174,8.532,3417.903
1557.6,8.5,4.776,8.424,30.091,1.37,97.946,37.261,1.477,29.938,0.298,3.555,25.428,0.136,2.181,8.532,3417.248
1557.68,8.5,4.773,8.419,29.639,1.369,97.886,40.055,1.569,29.879,0.286,3.559,25.433,0.084,2.177,8.532,3416.549
1557.76,8.5,4.77,8.418,28.924,1.368,97.776,42.733,1.576,29.888,0.275,3.565,25.349,0.093,2.187,8.533,3415.989
1557.83,8.5,4.767,8.419,28.327,1.367,97.619,44.069,1.612,30.012,0.269,3.574,25.209,0.064,2.189,8.533,3415.702
1557.91,8.5,4.765,8.422,28.705,1.367,97.428,43.588,1.599,30.311,0.27,3.586,25.053,0.055,2.194,8.533,3415.852
1557.99,8.5,4.762,8.426,30.082,1.366,97.252,41.957,1.469,30.837,0.274,3.602,24.907,0.06,2.195,8.532,3416.401
1558.06,8.5,4.759,8.431,31.644,1.365,97.147,40.397,1.33,31.62,0.277,3.62,24.788,0.049,2.198,8.531,3417.298
1558.14,8.5,4.756,8.435,31.648,1.364,97.129,39.697,1.233,32.66,0.277,3.64,24.716,0.107,2.202,8.53,3418.435
1558.21,8.5,4.754,8.44,29.813,1.363,97.16,39.648,1.196,33.936,0.273,3.661,24.701,0.074,2.203,8.528,3419.445
1558.29,8.5,4.751,8.442,27.869,1.362,97.193,38.947,1.234,35.411,0.272,3.684,24.741,0.081,2.204,8.527,3419.873
1558.37,8.5,4.748,8.442,26.41,1.362,97.215,37.64,1.366,37.053,0.275,3.707,24.822,0.056,2.2,8.526,3419.448
1558.44,8.5,4.745,8.438,25.109,1.361,97.241,36.594,1.471,38.835,0.282,3.731,24.942,0.066,2.199,8.526,3418.218
1558.52,8.5,4.743,8.433,24.544,1.36,97.283,36.76,1.514,40.719,0.291,3.755,25.091,0.042,2.197,8.526,3416.658
1558.6,8.5,4.74,8.428,25.463,1.359,97.353,38.374,1.395,42.638,0.297,3.778,25.217,0.052,2.199,8.527,3415.479
1558.67,8.5,4.737,8.426,27.314,1.358,97.49,40.123,1.403,44.492,0.297,3.8,25.267,0.043,2.197,8.528,3415.236
1558.75,8.5,4.734,8.427,28.917,1.357,97.736,40.829,1.357,46.162,0.289,3.819,25.251,0.063,2.198,8.529,3415.946
1558.82,8.5,4.732,8.429,29.699,1.356,98.059,39.539,1.416,47.536,0.278,3.835,25.225,0.096,2.191,8.53,3417.342
1558.9,8.5,4.729,8.429,30.401,1.356,98.333,37.077,1.411,48.542,0.27,3.848,25.218,0.083,2.18,8.53,3419.075
1558.98,8.5,4.726,8.426,32.129,1.355,98.431,34.6,1.536,49.164,0.268,3.857,25.241,0.036,2.179,8.53,3420.917
1559.05,8.5,4.723,8.419,34.143,1.354,98.35,33.371,1.581,49.43,0.27,3.863,25.309,0.062,2.179,8.53,3422.937
1559.13,8.5,4.721,8.411,34.412,1.353,98.201,33.735,1.636,49.4,0.269,3.868,25.403,0.117,2.186,8.529,3425.082
1559.2,8.5,4.718,8.405,32.277,1.352,98.064,34.522,1.582,49.155,0.262,3.87,25.46,0.079,2.182,8.528,3427.009
1559.28,8.5,4.715,8.403,29.326,1.351,97.892,35.567,1.508,48.775,0.253,3.87,25.441,0.093,2.191,8.527,3428.172
1559.36,8.5,4.712,8.405,27.669,1.35,97.601,37.2,1.523,48.334,0.248,3.87,25.36,0.049,2.196,8.526,3428.078
1559.43,8.5,4.71,8.411,27.371,1.35,97.219,39.574,1.753,47.892,0.252,3.868,25.25,0.056,2.212,8.526,3426.628
1559.51,8.5,4.707,8.418,27.686,1.349,96.893,41.438,1.931,47.493,0.261,3.866,25.132,0.066,2.219,8.526,3424.478
1559.59,8.5,4.704,8.425,28.023,1.348,96.755,42.159,1.897,47.164,0.269,3.863,25.024,0.018,2.225,8.526,3422.659
1559.66,8.5,4.702,8.432,27.38,1.347,96.778,42.201,1.576,46.918,0.275,3.861,24.956,0.045,2.23,8.527,3421.866
1559.74,8.5,4.699,8.439,26.249,1.346,96.822,41.562,1.363,46.756,0.281,3.86,24.959,0.071,2.225,8.527,3422.184
1559.81,8.5,4.696,8.444,25.499,1.345,96.783,40.231,1.358,46.672,0.289,3.86,25.058,0.084,2.219,8.527,3423.305
1559.89,8.5,4.693,8.446,25.227,1.345,96.672,38.402,1.41,46.657,0.292,3.861,25.231,0.065,2.211,8.528,3424.796
1559.97,8.5,4.691,8.446,25.023,1.344,96.561,36.665,1.29,46.704,0.289,3.862,25.438,0.056,2.207,8.528,3426.498
1560.04,8.5,4.688,8.443,25.106,1.343,96.513,36.194,1.229,46.788,0.284,3.862,25.622,0.056,2.21,8.529,3428.477
1560.12,8.5,4.685,8.44,25.743,1.342,96.557,37.34,1.278,46.869,0.283,3.862,25.698,0.051,2.209,8.529,3430.676
1560.2,8.5,4.682,8.438,26.304,1.341,96.698,38.282,1.169,46.885,0.287,3.861,25.63,0.091,2.215,8.53,3432.54
1560.27,8.5,4.68,8.438,26.438,1.34,96.913,37.829,1.071,46.772,0.293,3.86,25.481,0.116,2.219,8.529,3433.186
1560.35,8.5,4.677,8.439,26.259,1.339,97.156,36.619,1.148,46.478,0.298,3.857,25.349,0.079,2.213,8.529,3431.958
1560.42,8.5,4.674,8.44,27.139,1.339,97.377,35.894,1.289,45.981,0.299,3.855,25.305,0.075,2.207,8.529,3429.123
1560.5,8.5,4.671,8.44,29.868,1.338,97.579,36.27,1.554,45.291,0.296,3.852,25.369,0.083,2.197,8.528,3425.946
1560.58,8.5,4.669,8.437,33.203,1.337,97.809,36.938,1.701,44.448,0.288,3.848,25.49,0.037,2.19,8.528,3424.084
1560.65,8.5,4.666,8.434,34.872,1.336,98.084,37.161,1.692,43.513,0.278,3.843,25.576,0.052,2.182,8.529,3424.402
1560.73,8.5,4.663,8.432,34.727,1.335,98.346,37.711,1.719,42.552,0.27,3.837,25.551,0.066,2.186,8.529,3426.687
1560.81,8.5,4.66,8.431,34.034,1.334,98.499,39.571,1.84,41.638,0.268,3.831,25.417,0.053,2.181,8.529,3429.917
1560.88,8.5,4.658,8.431,32.92,1.333,98.5,41.711,1.677,40.842,0.272,3.826,25.257,0.067,2.191,8.529,3432.812
1560.96,8.5,4.655,8.431,30.646,1.333,98.384,42.042,1.583,40.228,0.28,3.822,25.168,0.082,2.194,8.53,3434.56
1561.03,8.5,4.652,8.432,28.156,1.332,98.22,40.199,1.325,39.837,0.287,3.82,25.189,0.056,2.198,8.53,3434.941
1561.11,8.5,4.649,8.433,27.301,1.331,98.044,37.735,1.29,39.678,0.289,3.821,25.296,0.105,2.197,8.53,3434.079
1561.19,8.5,4.647,8.434,28.311,1.33,97.833,37.049,1.262,39.73,0.287,3.823,25.428,0.096,2.197,8.53,3432.412
1561.26,8.5,4.644,8.434,30.175,1.329,97.562,38.222,1.282,39.95,0.283,3.828,25.503,0.064,2.202,8.531,3430.578
1561.34,8.5,4.641,8.433,31.332,1.328,97.254,40.331,1.274,40.289,0.282,3.835,25.46,0.056,2.208,8.532,3429.414
1561.41,8.5,4.638,8.433,31.098,1.327,96.955,41.752,1.292,40.693,0.286,3.843,25.324,0.098,2.213,8.532,3429.428
1561.49,8.5,4.636,8.434,29.886,1.327,96.7,40.768,1.293,41.114,0.294,3.85,25.173,0.045,2.209,8.532,3430.577
1561.57,8.5,4.633,8.436,28.974,1.326,96.495,37.902,1.272,41.501,0.303,3.857,25.088,0.031,2.209,8.532,3432.412
1561.64,8.5,4.63,8.439,28.513,1.325,96.34,34.569,1.251,41.806,0.309,3.862,25.104,0.048,2.209,8.532,3433.987
1561.72,8.5,4.627,8.443,27.155,1.324,96.235,33.204,1.252,41.99,0.312,3.867,25.166,0.072,2.213,8.531,3434.451
1561.8,8.5,4.625,8.447,24.623,1.323,96.17,34.223,1.26,42.039,0.314,3.871,25.197,0.088,2.211,8.529,3433.59
1561.87,8.5,4.622,8.449,22.907,1.322,96.103,35.805,1.265,41.982,0.318,3.874,25.178,0.078,2.209,8.527,3431.742
1561.95,8.5,4.619,8.449,23.241,1.321,95.984,36.284,1.302,41.878,0.325,3.877,25.11,0.073,2.215,8.526,3429.543
1562.02,8.5,4.616,8.446,25.466,1.321,95.814,35.778,1.371,41.797,0.332,3.879,25.002,0.069,2.214,8.525,3427.548
1562.1,8.5,4.614,8.441,28.788,1.32,95.659,35.366,1.434,41.788,0.333,3.88,24.892,0.031,2.215,8.525,3425.967
1562.18,8.5,4.611,8.435,31.771,1.319,95.603,34.978,1.355,41.863,0.326,3.88,24.828,0.102,2.228,8.525,3424.86
1562.25,8.5,4.608,8.429,32.992,1.318,95.678,34.682,1.262,41.998,0.316,3.88,24.822,0.071,2.236,8.526,3424.3
1562.33,8.5,4.605,8.424,31.94,1.317,95.836,34.397,1.363,42.15,0.31,3.879,24.831,0.08,2.232,8.526,3424.477
1562.41,8.5,4.603,8.42,29.375,1.316,96.013,34.128,1.363,42.273,0.313,3.878,24.797,0.079,2.225,8.527,3425.19
1562.48,8.5,4.6,8.418,27.225,1.315,96.184,34.334,1.461,42.329,0.319,3.876,24.71,0.084,2.209,8.527,3426.023
1562.56,8.5,4.597,8.415,27.513,1.315,96.374,34.944,1.382,42.29,0.32,3.874,24.604,0.065,2.194,8.527,3426.816
1562.63,8.5,4.594,8.414,30.16,1.314,96.605,35.573,1.337,42.138,0.315,3.871,24.497,0.061,2.187,8.527,3427.579
1562.71,8.5,4.592,8.414,33.145,1.313,96.844,35.596,1.306,41.87,0.308,3.867,24.373,0.064,2.183,8.527,3428.463
1562.79,8.5,4.589,8.415,34.312,1.312,97.019,34.934,1.25,41.511,0.302,3.863,24.246,0.102,2.19,8.527,3429.612
1562.86,8.5,4.586,8.417,33.247,1.311,97.091,34.568,1.295,41.111,0.298,3.859,24.161,0.103,2.192,8.528,3430.612
1562.94,8.5,4.583,8.417,31.174,1.31,97.087,35.086,1.294,40.733,0.291,3.856,24.123,0.104,2.189,8.528,3431.037
1563.01,8.5,4.581,8.414,29.064,1.31,97.07,36.243,1.283,40.429,0.282,3.854,24.101,0.112,2.184,8.528,3430.521
1563.09,8.5,4.578,8.409,27.516,1.309,97.073,36.57,1.219,40.224,0.275,3.851,24.093,0.073,2.177,8.528,3429.013
1563.17,8.5,4.575,8.404,26.802,1.308,97.084,35.599,1.258,40.115,0.272,3.848,24.125,0.093,2.173,8.528,3426.937
1563.24,8.5,4.572,8.402,26.86,1.307,97.075,34.757,1.269,40.076,0.271,3.845,24.204,0.104,2.18,8.527,3425.046
1563.32,8.5,4.57,8.402,27.086,1.306,97.048,35.307,1.271,40.07,0.269,3.842,24.307,0.07,2.186,8.527,3424.295
1563.4,8.5,4.567,8.405,26.928,1.305,97.048,37.377,1.297,40.059,0.268,3.839,24.369,0.059,2.188,8.526,3425.156
1563.47,8.5,4.564,8.407,27.049,1.304,97.128,39.664,1.314,40.012,0.269,3.836,24.355,0.098,2.196,8.526,3427.288
1563.55,8.5,4.562,8.409,28.384,1.304,97.282,40.581,1.328,39.913,0.275,3.834,24.279,0.1,2.193,8.525,3429.929
1563.62,8.5,4.559,8.411,30.406,1.303,97.439,39.727,1.337,39.767,0.283,3.832,24.161,0.068,2.191,8.525,3432.209
1563.7,8.5,4.556,8.415,31.276,1.302,97.509,37.856,1.366,39.604,0.29,3.831,24.044,0.079,2.184,8.526,3433.512
1563.78,8.5,4.553,8.42,29.802,1.301,97.444,36.151,1.447,39.469,0.293,3.831,23.974,0.06,2.184,8.527,3433.481
1563.85,8.5,4.551,8.425,27.139,1.3,97.279,35.298,1.451,39.397,0.288,3.831,23.959,0.063,2.188,8.527,3432.505
1563.93,8.5,4.548,8.428,25.366,1.299,97.139,35.52,1.467,39.401,0.28,3.831,23.964,0.108,2.192,8.528,3431.573
1564.01,8.5,4.545,8.426,25.378,1.299,97.171,35.957,1.431,39.471,0.275,3.83,23.937,0.126,2.199,8.528,3431.622
1564.08,8.5,4.542,8.418,26.729,1.298,97.425,36.593,1.47,39.58,0.276,3.829,23.858,0.092,2.195,8.529,3433.183
1564.16,8.5,4.54,8.408,28.462,1.297,97.808,37.87,1.468,39.697,0.282,3.827,23.744,0.098,2.191,8.529,3435.728
1564.23,8.5,4.537,8.397,29.795,1.296,98.166,39.178,1.471,39.792,0.289,3.823,23.64,0.039,2.185,8.53,3438.122
1564.31,8.5,4.534,8.391,30.577,1.295,98.409,39.772,1.49,39.84,0.294,3.819,23.6,0.089,2.185,8.53,3439.301
1564.39,8.5,4.532,8.388,30.83,1.294,98.576,38.931,1.637,39.834,0.295,3.813,23.619,0.098,2.18,8.53,3438.522
1564.46,8.5,4.529,8.39,31.482,1.294,98.759,37.669,1.797,39.784,0.29,3.809,23.665,0.108,2.177,8.53,3435.734
1564.54,8.5,4.526,8.394,32.182,1.293,98.944,37.369,1.643,39.731,0.28,3.805,23.707,0.079,2.171,8.529,3431.901
1564.62,8.5,4.523,8.399,32.241,1.292,98.992,38.044,1.627,39.729,0.271,3.804,23.724,0.052,2.176,8.529,3428.566
1564.69,8.5,4.521,8.403,32.112,1.291,98.789,38.714,1.634,39.835,0.266,3.804,23.727,0.077,2.181,8.528,3426.897
1564.77,8.5,4.518,8.405,31.503,1.29,98.375,38.782,1.609,40.079,0.267,3.806,23.743,0.055,2.191,8.529,3427.458
1564.84,8.5,4.515,8.406,31.003,1.289,97.905,38.783,1.488,40.446,0.27,3.809,23.776,0.098,2.196,8.529,3430.207
1564.92,8.5,4.512,8.406,30.22,1.289,97.517,38.89,1.492,40.874,0.274,3.813,23.808,0.059,2.192,8.531,3434.427
1565,8.5,4.51,8.406,29.127,1.288,97.249,39,1.517,41.282,0.277,3.816,23.808,0.068,2.191,8.532,3439.021
1565.07,8.5,4.507,8.408,28.149,1.287,97.06,38.223,1.494,41.593,0.279,3.82,23.774,0.091,2.194,8.533,3442.765
1565.15,8.5,4.504,8.41,28.184,1.286,96.907,37.007,1.474,41.759,0.279,3.824,23.71,0.065,2.194,8.534,3444.732
1565.22,8.5,4.502,8.411,30.478,1.285,96.753,36.962,1.458,41.776,0.278,3.829,23.606,0.086,2.189,8.534,3444.689
1565.3,8.5,4.499,8.41,34.197,1.284,96.528,37.902,1.458,41.68,0.278,3.835,23.464,0.057,2.184,8.534,3442.711
1565.38,8.5,4.496,8.407,37.076,1.284,96.174,38.575,1.455,41.54,0.279,3.842,23.298,0.077,2.182,8.533,3439.076
1565.45,8.5,4.493,8.404,36.902,1.283,95.737,37.893,1.451,41.437,0.284,3.85,23.149,0.071,2.189,8.532,3434.282
1565.53,8.5,4.491,8.402,33.805,1.282,95.345,36.276,1.452,41.444,0.291,3.858,23.048,0.12,2.188,8.53,3429.119
1565.61,8.5,4.488,8.403,30.356,1.281,95.086,34.852,1.459,41.595,0.296,3.865,22.993,0.069,2.183,8.529,3424.394
1565.68,8.5,4.485,8.408,28.096,1.28,94.948,34.501,1.473,41.877,0.298,3.871,22.99,0.108,2.18,8.528,3420.882
1565.76,8.5,4.482,8.413,27.056,1.279,94.864,35.146,1.466,42.241,0.299,3.876,23.033,0.107,2.187,8.528,3418.999
1565.83,8.5,4.48,8.417,26.824,1.279,94.812,35.834,1.448,42.623,0.303,3.88,23.06,0.092,2.195,8.528,3418.767
1565.91,8.5,4.477,8.418,26.641,1.278,94.842,36.373,1.39,42.971,0.312,3.882,23.017,0.048,2.201,8.528,3419.838
1565.99,8.5,4.474,8.416,25.93,1.277,95.002,36.616,1.384,43.263,0.321,3.882,22.919,0.044,2.2,8.529,3421.413
1566.06,8.5,4.471,8.411,25.306,1.276,95.259,36.288,1.256,43.505,0.324,3.881,22.816,0.053,2.197,8.529,3422.642
1566.14,8.5,4.469,8.406,25.767,1.275,95.531,35.363,1.23,43.715,0.317,3.879,22.721,0.075,2.192,8.529,3423.16
1566.22,8.5,4.466,8.402,27.165,1.274,95.758,34.294,1.143,43.906,0.308,3.877,22.626,0.031,2.191,8.529,3423.21
1566.29,8.5,4.463,8.402,29.141,1.273,95.927,33.503,1.277,44.08,0.302,3.875,22.547,0.064,2.19,8.529,3423.358
1566.37,8.5,4.461,8.405,31.281,1.273,96.038,33.442,1.322,44.23,0.302,3.874,22.518,0.101,2.192,8.529,3424.349
1566.44,8.5,4.458,8.41,32.296,1.272,96.088,34.478,1.485,44.355,0.307,3.873,22.539,0.036,2.185,8.528,3426.645
1566.52,8.5,4.455,8.415,31.963,1.271,96.071,36.227,1.389,44.463,0.314,3.873,22.582,0.096,2.183,8.528,3430.073
1566.6,8.5,4.452,8.42,31.198,1.27,95.98,37.56,1.344,44.573,0.317,3.874,22.626,0.055,2.179,8.527,3433.901
1566.67,8.5,4.45,8.423,30.313,1.269,95.795,37.748,1.384,44.706,0.314,3.875,22.646,0.092,2.18,8.527,3437.424
1566.75,8.5,4.447,8.425,29.771,1.268,95.493,36.852,1.436,44.878,0.307,3.876,22.615,0.02,2.189,8.527,3440.181
1566.82,8.5,4.444,8.427,29.117,1.268,95.048,35.598,1.456,45.109,0.299,3.877,22.538,0.081,2.206,8.527,3442.266
1566.9,8.5,4.441,8.428,27.726,1.267,94.439,35.411,1.491,45.426,0.295,3.878,22.453,0.073,2.214,8.528,3444.051
1566.98,8.5,4.439,8.43,26.66,1.266,93.665,36.553,1.561,45.854,0.296,3.878,22.418,0.09,2.217,8.528,3446.028
1567.05,8.5,4.436,8.432,26.381,1.265,92.78,37.712,1.621,46.391,0.303,3.877,22.466,0.047,2.216,8.528,3448.217
1567.13,8.5,4.433,8.434,26.899,1.264,91.894,38.14,1.581,46.986,0.314,3.876,22.546,0.06,2.22,8.529,3450.091
1567.21,8.5,4.43,8.436,27.767,1.263,91.127,38.138,1.601,47.543,0.326,3.874,22.596,0.066,2.219,8.529,3450.739
1567.28,8.5,4.428,8.436,28.347,1.262,90.545,38.653,1.558,47.943,0.339,3.871,22.583,0.07,2.216,8.529,3449.521
1567.36,8.5,4.425,8.435,28.725,1.262,90.136,39.545,1.576,48.083,0.349,3.867,22.496,0.055,2.213,8.529,3446.475
1567.43,8.5,4.422,8.434,29.298,1.261,89.846,39.83,1.335,47.915,0.353,3.863,22.372,0.039,2.215,8.529,3442.36
1567.51,8.5,4.419,8.433,30.413,1.26,89.641,39.076,1.284,47.456,0.352,3.858,22.295,0.057,2.217,8.529,3438.139
1567.59,8.5,4.417,8.434,30.999,1.259,89.505,37.464,1.281,46.778,0.347,3.852,22.314,0.054,2.221,8.529,3434.628
1567.66,8.5,4.414,8.436,30.023,1.258,89.406,36.082,1.377,45.978,0.343,3.846,22.406,0.075,2.227,8.529,3432.321
1567.74,8.5,4.411,8.438,27.955,1.257,89.295,35.254,1.417,45.149,0.338,3.839,22.516,0.062,2.23,8.53,3431.53
1567.82,8.5,4.408,8.439,26.098,1.257,89.137,34.802,1.434,44.36,0.335,3.831,22.592,0.061,2.229,8.53,3432.415
1567.89,8.5,4.406,8.438,25.23,1.256,88.934,35.134,1.429,43.654,0.332,3.822,22.605,0.055,2.238,8.531,3435.104
1567.97,8.5,4.403,8.435,25.065,1.255,88.738,36.188,1.415,43.043,0.331,3.813,22.564,0.088,2.247,8.532,3439.312
1568.04,8.5,4.4,8.432,25.256,1.254,88.605,37.266,1.402,42.515,0.332,3.805,22.504,0.113,2.251,8.532,3444.38
1568.12,8.5,4.397,8.429,25.335,1.253,88.561,37.663,1.415,42.044,0.336,3.798,22.46,0.078,2.245,8.533,3449.1
1568.2,8.5,4.395,8.427,25.075,1.252,88.591,37.817,1.424,41.614,0.344,3.792,22.441,0.026,2.236,8.533,3452.132
1568.27,8.5,4.392,8.427,24.806,1.251,88.661,38.277,1.428,41.233,0.354,3.788,22.451,0.045,2.237,8.533,3452.666
1568.35,8.5,4.389,8.429,24.482,1.251,88.728,38.656,1.427,40.936,0.359,3.786,22.483,0.097,2.235,8.533,3450.882
1568.43,8.5,4.387,8.431,24.155,1.25,88.777,38.158,1.428,40.772,0.355,3.785,22.516,0.058,2.243,8.532,3447.994
1568.5,8.5,4.384,8.434,23.756,1.249,88.83,36.285,1.423,40.778,0.346,3.786,22.521,0.077,2.245,8.532,3445.572
1568.58,8.5,4.381,8.435,23.247,1.248,88.919,34.617,1.418,40.967,0.34,3.788,22.494,0.102,2.248,8.532,3444.764
1568.65,8.5,4.378,8.434,23.105,1.247,89.044,34.756,1.405,41.323,0.342,3.793,22.474,0.04,2.24,8.532,3445.607
1568.73,8.5,4.376,8.43,23.55,1.246,89.188,35.583,1.403,41.808,0.35,3.799,22.483,0.07,2.241,8.532,3446.99
1568.81,8.5,4.373,8.425,24.472,1.245,89.336,35.677,1.405,42.372,0.36,3.806,22.492,0.094,2.246,8.532,3447.546
1568.88,8.5,4.37,8.418,26.051,1.245,89.471,35.048,1.413,42.968,0.366,3.813,22.466,0.072,2.25,8.532,3446.328
1568.96,8.5,4.367,8.412,27.795,1.244,89.579,34.686,1.42,43.554,0.366,3.819,22.388,0.097,2.25,8.531,3443.28
1569.03,8.5,4.365,8.407,28.564,1.243,89.64,35.038,1.433,44.105,0.362,3.825,22.295,0.115,2.245,8.53,3439.368
1569.11,8.5,4.362,8.403,27.864,1.242,89.641,35.707,1.436,44.601,0.354,3.83,22.23,0.062,2.237,8.529,3435.895
1569.19,8.5,4.359,8.399,26.114,1.241,89.594,36.545,1.444,45.036,0.346,3.835,22.198,0.088,2.25,8.529,3433.781
1569.26,8.5,4.356,8.394,24.731,1.24,89.547,37.258,1.446,45.41,0.342,3.839,22.2,0.091,2.25,8.529,3433.168
